seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
285,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.63
485,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.98
86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
286,0.425,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.62
486,0.68,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.59
87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
287,0.575,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.31
487,0.34,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.07
88,0.84,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.59
288,0.83,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,3.0
488,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.83
89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
289,0.62,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.33
489,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.14
90,0.095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.36
290,0.42,0.985,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.64
490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
291,0.42,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.16
491,0.645,1.025,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.36
92,0.66,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.03
292,0.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,3.1
492,0.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,4.04
93,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.75
293,0.675,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.73
493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
94,0.625,1.045,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.75
294,0.095,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.82
494,0.42,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.57
95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
295,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.4
495,0.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.91
96,0.555,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.55
296,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.22
496,0.64,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.89
97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
497,0.63,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.56
98,0.61,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.72
298,0.475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.63
498,0.815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.59
99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
299,0.505,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.84
499,-43.015,-56.025,-21.345,0.905,0.995,1.0,1.0,1.0,1.0,1.0,True,205,409,205,104.7
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
500,0.525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.17
101,0.7,0.995,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,3.73
301,0.645,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,3.37
501,-3.065,-3.53,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,27,53,27,10.35
102,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.0
302,0.585,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,2.44
502,0.715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.76
103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
104,0.755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.31
304,-0.345,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.02
504,0.795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.16
105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
505,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.87
106,0.61,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.38
306,-0.08,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,2.41
506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
107,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.8
307,0.265,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.87
507,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.2
108,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.26
308,-3.17,-3.77,-0.175,1.04,1.0,1.0,1.0,1.0,1.0,1.0,True,27,53,27,17.25
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
109,0.595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.64
309,0.61,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.96
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
110,-18.55,-27.955,-18.0,0.925,0.99,1.0,1.0,1.0,1.0,1.0,True,145,289,145,79.1
310,0.55,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.16
510,0.385,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.66
111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
311,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.2
511,0.84,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.93
112,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.17
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
113,0.515,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.89
313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
513,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.23
114,0.495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,2.46
314,0.405,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.45
514,0.37,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.72
115,0.43,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,2.59
315,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.62
515,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.4
116,0.045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.64
316,0.35,1.015,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.25
516,0.345,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.21
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
517,0.56,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.69
118,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.97
318,0.595,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.89
518,0.685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.92
119,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.59
319,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.43
519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
120,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.69
320,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.26
520,-27.775,-42.105,-25.625,0.925,1.0,1.0,1.0,1.0,1.0,1.0,True,184,367,184,102.93
121,-34.38,-55.23,-42.44,0.69,0.96,1.0,1.0,1.0,1.0,1.0,True,329,657,329,213.27
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
521,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.77
122,0.88,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.27
322,0.665,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.19
522,0.765,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.21
123,0.745,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.76
323,0.395,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.53
523,13.87,21.71,15.46,1.1,1.01,1.0,1.0,1.0,1.0,1.0,True,112,223,112,65.18
124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
524,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,2.2
125,0.46,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.41
325,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.16
525,0.865,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.96
126,11.17,17.525,13.17,1.035,0.99,1.0,1.0,1.0,1.0,1.0,True,91,181,91,60.08
326,0.58,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.45
526,0.805,1.065,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,2.62
127,0.105,0.875,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,3.96
327,0.645,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.36
527,16.58,23.82,12.275,1.1,1.01,1.0,1.0,1.0,1.0,1.0,True,117,233,117,61.37
128,0.575,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.63
328,0.575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,2.22
528,0.585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.61
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
329,-29.985,-38.075,-7.895,0.935,0.995,1.0,1.0,1.0,1.0,1.0,True,163,325,163,81.35
529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
130,0.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.59
330,0.34,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.47
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
131,-0.015,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.27
331,0.895,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.84
531,0.505,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,2.85
132,0.405,0.99,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,3.76
332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
532,-16.645,-26.235,-18.955,0.91,0.99,1.0,1.0,1.0,1.0,1.0,True,185,369,185,102.21
133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
333,0.43,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.33
533,0.335,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.11
134,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.5
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
135,0.46,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.95
335,0.815,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.35
535,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.87
136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
336,0.5,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.14
536,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.72
137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
337,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.45
537,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.14
138,-0.085,0.985,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.78
338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
538,0.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.84
139,0.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.48
339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
140,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.31
340,0.61,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.95
540,-3.355,-5.175,-4.155,0.95,0.99,1.0,1.0,1.0,1.0,1.0,True,51,101,51,30.14
141,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.04
341,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.86
541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
142,-0.7,1.005,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,2.68
342,0.27,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,2.65
542,-0.1,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.72
143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
343,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.88
543,0.595,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.79
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
344,0.275,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.8
544,0.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.67
145,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.08
345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
146,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.16
346,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.24
546,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.46
147,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.2
347,0.305,1.0,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.58
547,0.595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.37
148,-15.135,-19.46,-4.78,0.865,1.0,1.0,1.0,1.0,1.0,1.0,True,92,183,92,44.94
348,0.685,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.78
548,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.18
149,0.125,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.99
349,0.18,0.96,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.09
549,0.265,0.995,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.37
150,0.645,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.31
350,0.965,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,2.61
550,0.695,1.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.95
151,0.365,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.17
351,1.045,0.97,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,3.47
551,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,2.03
152,0.63,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.56
352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
552,0.905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.91
153,-0.925,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,2.54
353,-20.99,-31.3,-18.7,0.945,0.995,1.0,1.0,1.0,1.0,1.0,True,134,267,134,75.57
553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
154,0.65,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,1.96
354,8.555,12.745,8.91,1.08,1.005,1.0,1.0,1.0,1.0,1.0,True,87,173,87,49.71
554,5.105,8.55,6.63,1.06,1.0,1.0,1.0,1.0,1.0,1.0,True,82,163,82,43.85
155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
356,0.545,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.91
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
157,0.165,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.74
357,0.7,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.59
557,0.485,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.97
158,0.515,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,3.28
358,0.355,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.16
558,0.52,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.13
159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
359,0.56,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.42
559,0.425,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.63
160,9.5,15.54,9.0,1.355,1.005,1.0,1.0,1.0,1.0,1.0,True,74,147,74,43.89
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
560,0.715,1.015,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.7
161,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.4
361,-0.06,0.965,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,12,23,12,4.2
561,-2.105,-2.01,1.02,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,34,67,34,17.65
162,-13.855,-22.74,-18.285,0.955,1.01,1.0,1.0,1.0,1.0,1.0,True,152,303,152,91.36
362,-0.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,2.74
562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
163,0.7,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,1.84
363,0.675,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.47
563,-20.505,-26.785,-7.71,0.73,0.995,1.0,1.0,1.0,1.0,1.0,True,93,185,93,44.89
164,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.07
364,0.7,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.13
564,0.5,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.75
165,0.33,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.49
365,0.145,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.81
565,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.56
166,0.415,0.985,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.39
366,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.81
566,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.68
167,0.445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.6
367,0.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.32
567,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.35
168,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.53
368,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.42
568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
169,0.765,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,2.07
369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
569,0.255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.57
170,0.675,0.88,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.23
370,0.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.15
570,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.01
