seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
189,0.555,0.35,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,15,29,15,1.65
389,0.63,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
589,0.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.65
190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
390,0.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
590,,,,,,,,,,,False,-1,8475,4238,400.01
191,0.19,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.66
391,-0.25,0.93,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.8
591,-0.16,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.67
192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
392,0.81,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
592,0.79,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.52
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
393,0.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.57
593,0.31,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.5
194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
394,0.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.37
594,0.27,0.91,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
195,0.875,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
395,0.71,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
595,0.055,0.985,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.71
196,0.675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
596,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
197,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
397,-14.34,-22.075,-17.995,0.91,0.985,0.995,1.0,1.0,1.0,1.0,True,161,321,161,17.61
597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
198,0.565,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.45
398,0.85,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
199,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.23
399,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.36
599,0.36,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.45
