seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
386,-0.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.49
586,,,,,,,,,,,False,-1,7191,3596,400.07
187,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
587,,,,,,,,,,,False,-1,7539,3770,400.07
188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
388,0.645,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
189,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
389,0.3,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.57
589,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.53
190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
390,,,,,,,,,,,False,-1,7743,3872,400.06
590,0.885,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.26
191,0.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
391,-0.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.62
591,0.21,1.005,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.52
192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
392,0.81,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.55
592,0.755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
393,0.175,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.65
593,0.45,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.55
194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
394,,,,,,,,,,,False,-1,7345,3673,400.01
594,0.345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
195,0.41,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.7
395,-17.355,-26.535,-15.6,0.915,1.01,1.005,1.0,1.0,1.0,1.0,True,158,315,158,18.87
595,7.71,9.7,3.34,1.02,1.0,1.0,1.0,1.0,1.0,1.0,True,82,163,82,8.4
196,0.385,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.57
396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
596,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.55
197,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
397,0.335,1.025,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.57
597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
198,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.44
398,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.12
598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
199,0.835,1.01,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.36
399,0.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
599,-7.54,-10.285,-4.955,0.97,1.0,1.0,1.0,1.0,1.0,1.0,True,114,227,114,11.07
